
400000000,-200,45,-30.752058,-154.52681,-200,45,-200,45
405000000,-200,45,-30.775492,-29.945992,-200,45,-200,45
410000000,-200,45,-30.837963,93.994087,-200,45,-200,45
415000000,-200,45,-30.801048,-140.80998,-200,45,-200,45
420000000,-200,45,-30.87252,-15.582871,-200,45,-200,45
425000000,-200,45,-30.735765,109.90144,-200,45,-200,45
430000000,-200,45,-30.660601,-124.38604,-200,45,-200,45
435000000,-200,45,-30.521255,0.57567579,-200,45,-200,45
440000000,-200,45,-30.401487,125.89053,-200,45,-200,45
445000000,-200,45,-30.352081,-109.01873,-200,45,-200,45
450000000,-200,45,-30.259462,16.314333,-200,45,-200,45
455000000,-200,45,-30.17416,141.74333,-200,45,-200,45
460000000,-200,45,-30.084459,-93.274155,-200,45,-200,45
465000000,-200,45,-30.067032,31.858276,-200,45,-200,45
470000000,-200,45,-30.042124,157.23959,-200,45,-200,45
475000000,-200,45,-30.025932,-77.577393,-200,45,-200,45
480000000,-200,45,-30.036406,47.548313,-200,45,-200,45
485000000,-200,45,-30.117388,172.88184,-200,45,-200,45
490000000,-200,45,-30.195955,-61.641529,-200,45,-200,45
495000000,-200,45,-30.282293,64.126511,-200,45,-200,45
500000000,-200,45,-30.385031,-170.18608,-200,45,-200,45
505000000,-200,45,-30.473913,-44.282043,-200,45,-200,45
510000000,-200,45,-30.600121,81.491402,-200,45,-200,45
515000000,-200,45,-30.732655,-152.72162,-200,45,-200,45
520000000,-200,45,-30.903698,-26.753448,-200,45,-200,45
525000000,-200,45,-31.094984,99.153564,-200,45,-200,45
530000000,-200,45,-31.325254,-134.65921,-200,45,-200,45
535000000,-200,45,-31.581303,-8.360652,-200,45,-200,45
540000000,-200,45,-31.855124,118.19951,-200,45,-200,45
545000000,-200,45,-32.145599,-115.04316,-200,45,-200,45
550000000,-200,45,-32.435471,12.082458,-200,45,-200,45
555000000,-200,45,-32.705704,139.28702,-200,45,-200,45
560000000,-200,45,-32.968189,-93.5625,-200,45,-200,45
565000000,-200,45,-33.294468,33.535355,-200,45,-200,45
570000000,-200,45,-33.656452,161.09595,-200,45,-200,45
575000000,-200,45,-34.039268,-70.979233,-200,45,-200,45
580000000,-200,45,-34.407139,57.397934,-200,45,-200,45
585000000,-200,45,-34.761608,-173.73567,-200,45,-200,45
590000000,-200,45,-35.050091,-44.644444,-200,45,-200,45
595000000,-200,45,-35.304115,84.617485,-200,45,-200,45
600000000,-200,45,-35.521339,-146.16748,-200,45,-200,45
605000000,-200,45,-35.695892,-16.569618,-200,45,-200,45
610000000,-200,45,-35.806503,112.64931,-200,45,-200,45
615000000,-200,45,-35.890766,-118.15345,-200,45,-200,45
620000000,-200,45,-35.989429,10.757463,-200,45,-200,45
625000000,-200,45,-36.016994,139.57063,-200,45,-200,45
630000000,-200,45,-36.118721,-92.114883,-200,45,-200,45
635000000,-200,45,-36.24511,36.058193,-200,45,-200,45
640000000,-200,45,-36.422611,164.65274,-200,45,-200,45
645000000,-200,45,-36.622929,-67.037354,-200,45,-200,45
650000000,-200,45,-36.846222,61.645962,-200,45,-200,45
655000000,-200,45,-37.141979,-169.36662,-200,45,-200,45
660000000,-200,45,-37.338795,-39.897533,-200,45,-200,45
665000000,-200,45,-37.591427,89.469177,-200,45,-200,45
670000000,-200,45,-37.781033,-140.84323,-200,45,-200,45
675000000,-200,45,-38.00066,-11.030402,-200,45,-200,45
680000000,-200,45,-38.144253,118.84327,-200,45,-200,45
685000000,-200,45,-38.343201,-110.95475,-200,45,-200,45
690000000,-200,45,-38.446262,18.945005,-200,45,-200,45
695000000,-200,45,-38.596252,149.76933,-200,45,-200,45
700000000,-200,45,-38.624523,-80.252563,-200,45,-200,45
705000000,-200,45,-38.609409,50.386906,-200,45,-200,45
710000000,-200,45,-38.69516,179.93617,-200,45,-200,45
715000000,-200,45,-38.610546,-49.617828,-200,45,-200,45
720000000,-200,45,-38.669949,80.163971,-200,45,-200,45
725000000,-200,45,-38.596035,-150.56549,-200,45,-200,45
730000000,-200,45,-38.70903,-20.010509,-200,45,-200,45
735000000,-200,45,-38.629002,109.42603,-200,45,-200,45
740000000,-200,45,-38.596943,-120.4532,-200,45,-200,45
745000000,-200,45,-38.664036,8.5280094,-200,45,-200,45
750000000,-200,45,-38.738167,139.42589,-200,45,-200,45
755000000,-200,45,-38.520134,-89.967178,-200,45,-200,45
760000000,-200,45,-38.490276,38.211761,-200,45,-200,45
765000000,-200,45,-38.545456,168.96997,-200,45,-200,45
770000000,-200,45,-38.441517,-61.480228,-200,45,-200,45
775000000,-200,45,-38.467014,68.460541,-200,45,-200,45
780000000,-200,45,-38.355282,-160.95415,-200,45,-200,45
785000000,-200,45,-38.232231,-31.172148,-200,45,-200,45
790000000,-200,45,-38.070522,98.476624,-200,45,-200,45
795000000,-200,45,-38.006111,-131.61166,-200,45,-200,45
800000000,-200,45,-37.801559,-2.1165099,-200,45,-200,45
805000000,-200,45,-37.644207,127.62823,-200,45,-200,45
810000000,-200,45,-37.513199,-103.55788,-200,45,-200,45
815000000,-200,45,-37.346542,26.080858,-200,45,-200,45
820000000,-200,45,-37.234524,155.21487,-200,45,-200,45
825000000,-200,45,-37.016998,-75.653877,-200,45,-200,45
830000000,-200,45,-36.888962,53.552944,-200,45,-200,45
835000000,-200,45,-36.680508,-177.89349,-200,45,-200,45
840000000,-200,45,-36.516754,-48.898449,-200,45,-200,45
845000000,-200,45,-36.362999,79.259308,-200,45,-200,45
850000000,-200,45,-36.233578,-151.84828,-200,45,-200,45
855000000,-200,45,-36.015373,-23.343767,-200,45,-200,45
860000000,-200,45,-35.828762,104.40432,-200,45,-200,45
865000000,-200,45,-35.701168,-127.76895,-200,45,-200,45
870000000,-200,45,-35.564594,-0.15316185,-200,45,-200,45
875000000,-200,45,-35.483261,127.03868,-200,45,-200,45
880000000,-200,45,-35.446404,-105.6053,-200,45,-200,45
885000000,-200,45,-35.431301,21.494041,-200,45,-200,45
890000000,-200,45,-35.444103,148.43669,-200,45,-200,45
895000000,-200,45,-35.530151,-84.933891,-200,45,-200,45
900000000,-200,45,-35.699409,41.45755,-200,45,-200,45
905000000,-200,45,-36.018906,168.00627,-200,45,-200,45
910000000,-200,45,-36.433998,-64.969902,-200,45,-200,45
915000000,-200,45,-36.943699,62.824375,-200,45,-200,45
920000000,-200,45,-37.457691,-168.76299,-200,45,-200,45
925000000,-200,45,-38.009666,-39.676376,-200,45,-200,45
930000000,-200,45,-38.589886,90.092667,-200,45,-200,45
935000000,-200,45,-39.132954,-139.29001,-200,45,-200,45
940000000,-200,45,-39.670399,-7.5078788,-200,45,-200,45
945000000,-200,45,-40.027775,124.86662,-200,45,-200,45
950000000,-200,45,-40.22113,-102.21703,-200,45,-200,45
955000000,-200,45,-40.311592,29.89806,-200,45,-200,45
960000000,-200,45,-40.343193,162.09309,-200,45,-200,45
965000000,-200,45,-40.327457,-65.455101,-200,45,-200,45
970000000,-200,45,-40.155708,66.094154,-200,45,-200,45
975000000,-200,45,-39.988468,-162.14551,-200,45,-200,45
980000000,-200,45,-39.788357,-31.616676,-200,45,-200,45
985000000,-200,45,-39.586735,99.450722,-200,45,-200,45
990000000,-200,45,-39.366749,-130.29807,-200,45,-200,45
995000000,-200,45,-39.119133,-0.42815161,-200,45,-200,45
1000000000,-200,45,-38.962605,129.66878,-200,45,-200,45
1005000000,-200,45,-38.674999,-100.97234,-200,45,-200,45
1010000000,-200,45,-38.515911,28.07263,-200,45,-200,45
1015000000,-200,45,-38.412037,156.69606,-200,45,-200,45
1020000000,-200,45,-38.398445,-73.978958,-200,45,-200,45
1025000000,-200,45,-38.345509,55.164227,-200,45,-200,45
1030000000,-200,45,-38.318722,-175.24448,-200,45,-200,45
1035000000,-200,45,-38.279228,-45.994747,-200,45,-200,45
1040000000,-200,45,-38.211155,83.630928,-200,45,-200,45
1045000000,-200,45,-38.217094,-147.23668,-200,45,-200,45
1050000000,-200,45,-38.154648,-17.787796,-200,45,-200,45
1055000000,-200,45,-38.247234,111.82877,-200,45,-200,45
1060000000,-200,45,-38.145073,-118.3003,-200,45,-200,45
1065000000,-200,45,-38.119686,11.533887,-200,45,-200,45
1070000000,-200,45,-38.048489,140.68298,-200,45,-200,45
1075000000,-200,45,-38.043903,-89.323242,-200,45,-200,45
1080000000,-200,45,-37.990524,40.28986,-200,45,-200,45
1085000000,-200,45,-37.890629,170.09605,-200,45,-200,45
1090000000,-200,45,-37.827568,-60.308254,-200,45,-200,45
1095000000,-200,45,-37.708187,69.175026,-200,45,-200,45
1100000000,-200,45,-37.606487,-161.29213,-200,45,-200,45
1105000000,-200,45,-37.504208,-32.10907,-200,45,-200,45
1110000000,-200,45,-37.376499,97.250626,-200,45,-200,45
1115000000,-200,45,-37.260246,-133.8712,-200,45,-200,45
1120000000,-200,45,-37.177269,-5.2383313,-200,45,-200,45
1125000000,-200,45,-37.161053,123.53011,-200,45,-200,45
1130000000,-200,45,-37.13269,-107.26387,-200,45,-200,45
1135000000,-200,45,-37.050198,21.576651,-200,45,-200,45
1140000000,-200,45,-36.990807,150.34518,-200,45,-200,45
1145000000,-200,45,-36.991219,-81.424065,-200,45,-200,45
1150000000,-200,45,-37.02103,47.381351,-200,45,-200,45
1155000000,-200,45,-37.109993,176.16457,-200,45,-200,45
1160000000,-200,45,-37.133129,-54.733711,-200,45,-200,45
1165000000,-200,45,-37.167233,74.507423,-200,45,-200,45
1170000000,-200,45,-37.183727,-156.78339,-200,45,-200,45
1175000000,-200,45,-37.219933,-27.619223,-200,45,-200,45
1180000000,-200,45,-37.299404,101.24808,-200,45,-200,45
1185000000,-200,45,-37.310062,-129.51306,-200,45,-200,45
1190000000,-200,45,-37.391579,-0.54051888,-200,45,-200,45
